Mã,Tên,Cấp,Mã QH,Quận Huyện,Mã TP,Tỉnh / Thành Phố
27889.0,Xã Tân Tây,Xã,800,Huyện Thạnh Hóa,80,Tỉnh Long An
27892.0,Xã Tân Đông,Xã,800,Huyện Thạnh Hóa,80,Tỉnh Long An
27895.0,Xã Thạnh An,Xã,800,Huyện Thạnh Hóa,80,Tỉnh Long An
27898.0,Thị trấn Đông Thành,Thị trấn,801,Huyện Đức Huệ,80,Tỉnh Long An
27901.0,Xã Mỹ Quý Đông,Xã,801,Huyện Đức Huệ,80,Tỉnh Long An
27904.0,Xã Mỹ Thạnh Bắc,Xã,801,Huyện Đức Huệ,80,Tỉnh Long An
27907.0,Xã Mỹ Quý Tây,Xã,801,Huyện Đức Huệ,80,Tỉnh Long An
27910.0,Xã Mỹ Thạnh Tây,Xã,801,Huyện Đức Huệ,80,Tỉnh Long An
27913.0,Xã Mỹ Thạnh Đông,Xã,801,Huyện Đức Huệ,80,Tỉnh Long An
27916.0,Xã Bình Thành,Xã,801,Huyện Đức Huệ,80,Tỉnh Long An
27919.0,Xã Bình Hòa Bắc,Xã,801,Huyện Đức Huệ,80,Tỉnh Long An
27922.0,Xã Bình Hòa Hưng,Xã,801,Huyện Đức Huệ,80,Tỉnh Long An
27925.0,Xã Bình Hòa Nam,Xã,801,Huyện Đức Huệ,80,Tỉnh Long An
27928.0,Xã Mỹ Bình,Xã,801,Huyện Đức Huệ,80,Tỉnh Long An
27931.0,Thị trấn Hậu Nghĩa,Thị trấn,802,Huyện Đức Hòa,80,Tỉnh Long An
27934.0,Thị trấn Hiệp Hòa,Thị trấn,802,Huyện Đức Hòa,80,Tỉnh Long An
27937.0,Thị trấn Đức Hòa,Thị trấn,802,Huyện Đức Hòa,80,Tỉnh Long An
27940.0,Xã Lộc Giang,Xã,802,Huyện Đức Hòa,80,Tỉnh Long An
27943.0,Xã An Ninh Đông,Xã,802,Huyện Đức Hòa,80,Tỉnh Long An
27946.0,Xã An Ninh Tây,Xã,802,Huyện Đức Hòa,80,Tỉnh Long An
27949.0,Xã Tân Mỹ,Xã,802,Huyện Đức Hòa,80,Tỉnh Long An
27952.0,Xã Hiệp Hòa,Xã,802,Huyện Đức Hòa,80,Tỉnh Long An
27955.0,Xã Đức Lập Thượng,Xã,802,Huyện Đức Hòa,80,Tỉnh Long An
27958.0,Xã Đức Lập Hạ,Xã,802,Huyện Đức Hòa,80,Tỉnh Long An
27961.0,Xã Tân Phú,Xã,802,Huyện Đức Hòa,80,Tỉnh Long An
27964.0,Xã Mỹ Hạnh Bắc,Xã,802,Huyện Đức Hòa,80,Tỉnh Long An
27967.0,Xã Đức Hòa Thượng,Xã,802,Huyện Đức Hòa,80,Tỉnh Long An
27970.0,Xã Hòa Khánh Tây,Xã,802,Huyện Đức Hòa,80,Tỉnh Long An
27973.0,Xã Hòa Khánh Đông,Xã,802,Huyện Đức Hòa,80,Tỉnh Long An
27976.0,Xã Mỹ Hạnh Nam,Xã,802,Huyện Đức Hòa,80,Tỉnh Long An
27979.0,Xã Hòa Khánh Nam,Xã,802,Huyện Đức Hòa,80,Tỉnh Long An
27982.0,Xã Đức Hòa Đông,Xã,802,Huyện Đức Hòa,80,Tỉnh Long An
27985.0,Xã Đức Hòa Hạ,Xã,802,Huyện Đức Hòa,80,Tỉnh Long An
27988.0,Xã Hựu Thạnh,Xã,802,Huyện Đức Hòa,80,Tỉnh Long An
27991.0,Thị trấn Bến Lức,Thị trấn,803,Huyện Bến Lức,80,Tỉnh Long An
27994.0,Xã Thạnh Lợi,Xã,803,Huyện Bến Lức,80,Tỉnh Long An
27997.0,Xã Lương Bình,Xã,803,Huyện Bến Lức,80,Tỉnh Long An
28000.0,Xã Thạnh Hòa,Xã,803,Huyện Bến Lức,80,Tỉnh Long An
28003.0,Xã Lương Hòa,Xã,803,Huyện Bến Lức,80,Tỉnh Long An
28006.0,Xã Tân Hòa,Xã,803,Huyện Bến Lức,80,Tỉnh Long An
28009.0,Xã Tân Bửu,Xã,803,Huyện Bến Lức,80,Tỉnh Long An
28012.0,Xã An Thạnh,Xã,803,Huyện Bến Lức,80,Tỉnh Long An
28015.0,Xã Bình Đức,Xã,803,Huyện Bến Lức,80,Tỉnh Long An
28018.0,Xã Mỹ Yên,Xã,803,Huyện Bến Lức,80,Tỉnh Long An
28021.0,Xã Thanh Phú,Xã,803,Huyện Bến Lức,80,Tỉnh Long An
28024.0,Xã Long Hiệp,Xã,803,Huyện Bến Lức,80,Tỉnh Long An
28027.0,Xã Thạnh Đức,Xã,803,Huyện Bến Lức,80,Tỉnh Long An
28030.0,Xã Phước Lợi,Xã,803,Huyện Bến Lức,80,Tỉnh Long An
28033.0,Xã Nhựt Chánh,Xã,803,Huyện Bến Lức,80,Tỉnh Long An
28036.0,Thị trấn Thủ Thừa,Thị trấn,804,Huyện Thủ Thừa,80,Tỉnh Long An
28039.0,Xã Long Thạnh,Xã,804,Huyện Thủ Thừa,80,Tỉnh Long An
28042.0,Xã Tân Thành,Xã,804,Huyện Thủ Thừa,80,Tỉnh Long An
28045.0,Xã Long Thuận,Xã,804,Huyện Thủ Thừa,80,Tỉnh Long An
28048.0,Xã Mỹ Lạc,Xã,804,Huyện Thủ Thừa,80,Tỉnh Long An
28051.0,Xã Mỹ Thạnh,Xã,804,Huyện Thủ Thừa,80,Tỉnh Long An
28054.0,Xã Bình An,Xã,804,Huyện Thủ Thừa,80,Tỉnh Long An
28057.0,Xã Nhị Thành,Xã,804,Huyện Thủ Thừa,80,Tỉnh Long An
28060.0,Xã Mỹ An,Xã,804,Huyện Thủ Thừa,80,Tỉnh Long An
28063.0,Xã Bình Thạnh,Xã,804,Huyện Thủ Thừa,80,Tỉnh Long An
28066.0,Xã Mỹ Phú,Xã,804,Huyện Thủ Thừa,80,Tỉnh Long An
28072.0,Xã Tân Long,Xã,804,Huyện Thủ Thừa,80,Tỉnh Long An
28075.0,Thị trấn Tân Trụ,Thị trấn,805,Huyện Tân Trụ,80,Tỉnh Long An
28078.0,Xã Tân Bình,Xã,805,Huyện Tân Trụ,80,Tỉnh Long An
28084.0,Xã Quê Mỹ Thạnh,Xã,805,Huyện Tân Trụ,80,Tỉnh Long An
28087.0,Xã Lạc Tấn,Xã,805,Huyện Tân Trụ,80,Tỉnh Long An
28090.0,Xã Bình Trinh Đông,Xã,805,Huyện Tân Trụ,80,Tỉnh Long An
28093.0,Xã Tân Phước Tây,Xã,805,Huyện Tân Trụ,80,Tỉnh Long An
28096.0,Xã Bình Lãng,Xã,805,Huyện Tân Trụ,80,Tỉnh Long An
28099.0,Xã Bình Tịnh,Xã,805,Huyện Tân Trụ,80,Tỉnh Long An
28102.0,Xã Đức Tân,Xã,805,Huyện Tân Trụ,80,Tỉnh Long An
28105.0,Xã Nhựt Ninh,Xã,805,Huyện Tân Trụ,80,Tỉnh Long An
28108.0,Thị trấn Cần Đước,Thị trấn,806,Huyện Cần Đước,80,Tỉnh Long An
28111.0,Xã Long Trạch,Xã,806,Huyện Cần Đước,80,Tỉnh Long An
28114.0,Xã Long Khê,Xã,806,Huyện Cần Đước,80,Tỉnh Long An
28117.0,Xã Long Định,Xã,806,Huyện Cần Đước,80,Tỉnh Long An
28120.0,Xã Phước Vân,Xã,806,Huyện Cần Đước,80,Tỉnh Long An
28123.0,Xã Long Hòa,Xã,806,Huyện Cần Đước,80,Tỉnh Long An
28126.0,Xã Long Cang,Xã,806,Huyện Cần Đước,80,Tỉnh Long An
28129.0,Xã Long Sơn,Xã,806,Huyện Cần Đước,80,Tỉnh Long An
28132.0,Xã Tân Trạch,Xã,806,Huyện Cần Đước,80,Tỉnh Long An
28135.0,Xã Mỹ Lệ,Xã,806,Huyện Cần Đước,80,Tỉnh Long An
28138.0,Xã Tân Lân,Xã,806,Huyện Cần Đước,80,Tỉnh Long An
28141.0,Xã Phước Tuy,Xã,806,Huyện Cần Đước,80,Tỉnh Long An
28144.0,Xã Long Hựu Đông,Xã,806,Huyện Cần Đước,80,Tỉnh Long An
28147.0,Xã Tân Ân,Xã,806,Huyện Cần Đước,80,Tỉnh Long An
28150.0,Xã Phước Đông,Xã,806,Huyện Cần Đước,80,Tỉnh Long An
28153.0,Xã Long Hựu Tây,Xã,806,Huyện Cần Đước,80,Tỉnh Long An
28156.0,Xã Tân Chánh,Xã,806,Huyện Cần Đước,80,Tỉnh Long An
28159.0,Thị trấn Cần Giuộc,Thị trấn,807,Huyện Cần Giuộc,80,Tỉnh Long An
28162.0,Xã Phước Lý,Xã,807,Huyện Cần Giuộc,80,Tỉnh Long An
28165.0,Xã Long Thượng,Xã,807,Huyện Cần Giuộc,80,Tỉnh Long An
28168.0,Xã Long Hậu,Xã,807,Huyện Cần Giuộc,80,Tỉnh Long An
28174.0,Xã Phước Hậu,Xã,807,Huyện Cần Giuộc,80,Tỉnh Long An
28177.0,Xã Mỹ Lộc,Xã,807,Huyện Cần Giuộc,80,Tỉnh Long An
28180.0,Xã Phước Lại,Xã,807,Huyện Cần Giuộc,80,Tỉnh Long An
28183.0,Xã Phước Lâm,Xã,807,Huyện Cần Giuộc,80,Tỉnh Long An
28189.0,Xã Thuận Thành,Xã,807,Huyện Cần Giuộc,80,Tỉnh Long An
28192.0,Xã Phước Vĩnh Tây,Xã,807,Huyện Cần Giuộc,80,Tỉnh Long An
28195.0,Xã Phước Vĩnh Đông,Xã,807,Huyện Cần Giuộc,80,Tỉnh Long An
28198.0,Xã Long An,Xã,807,Huyện Cần Giuộc,80,Tỉnh Long An
28201.0,Xã Long Phụng,Xã,807,Huyện Cần Giuộc,80,Tỉnh Long An
28204.0,Xã Đông Thạnh,Xã,807,Huyện Cần Giuộc,80,Tỉnh Long An
28207.0,Xã Tân Tập,Xã,807,Huyện Cần Giuộc,80,Tỉnh Long An
28210.0,Thị trấn Tầm Vu,Thị trấn,808,Huyện Châu Thành,80,Tỉnh Long An
28213.0,Xã Bình Quới,Xã,808,Huyện Châu Thành,80,Tỉnh Long An
28216.0,Xã Hòa Phú,Xã,808,Huyện Châu Thành,80,Tỉnh Long An
28219.0,Xã Phú Ngãi Trị,Xã,808,Huyện Châu Thành,80,Tỉnh Long An
28222.0,Xã Vĩnh Công,Xã,808,Huyện Châu Thành,80,Tỉnh Long An
28225.0,Xã Thuận Mỹ,Xã,808,Huyện Châu Thành,80,Tỉnh Long An
28228.0,Xã Hiệp Thạnh,Xã,808,Huyện Châu Thành,80,Tỉnh Long An
28231.0,Xã Phước Tân Hưng,Xã,808,Huyện Châu Thành,80,Tỉnh Long An
28234.0,Xã Thanh Phú Long,Xã,808,Huyện Châu Thành,80,Tỉnh Long An
28237.0,Xã Dương Xuân Hội,Xã,808,Huyện Châu Thành,80,Tỉnh Long An
28240.0,Xã An Lục Long,Xã,808,Huyện Châu Thành,80,Tỉnh Long An
28243.0,Xã Long Trì,Xã,808,Huyện Châu Thành,80,Tỉnh Long An
28246.0,Xã Thanh Vĩnh Đông,Xã,808,Huyện Châu Thành,80,Tỉnh Long An
28249.0,Phường 5,Phường,815,Thành phố Mỹ Tho,82,Tỉnh Tiền Giang
28252.0,Phường 4,Phường,815,Thành phố Mỹ Tho,82,Tỉnh Tiền Giang
28255.0,Phường 7,Phường,815,Thành phố Mỹ Tho,82,Tỉnh Tiền Giang
28258.0,Phường 3,Phường,815,Thành phố Mỹ Tho,82,Tỉnh Tiền Giang
28261.0,Phường 1,Phường,815,Thành phố Mỹ Tho,82,Tỉnh Tiền Giang
28264.0,Phường 2,Phường,815,Thành phố Mỹ Tho,82,Tỉnh Tiền Giang
28267.0,Phường 8,Phường,815,Thành phố Mỹ Tho,82,Tỉnh Tiền Giang
28270.0,Phường 6,Phường,815,Thành phố Mỹ Tho,82,Tỉnh Tiền Giang
28273.0,Phường 9,Phường,815,Thành phố Mỹ Tho,82,Tỉnh Tiền Giang
28276.0,Phường 10,Phường,815,Thành phố Mỹ Tho,82,Tỉnh Tiền Giang
28279.0,Phường Tân Long,Phường,815,Thành phố Mỹ Tho,82,Tỉnh Tiền Giang
28282.0,Xã Đạo Thạnh,Xã,815,Thành phố Mỹ Tho,82,Tỉnh Tiền Giang
28285.0,Xã Trung An,Xã,815,Thành phố Mỹ Tho,82,Tỉnh Tiền Giang
28288.0,Xã Mỹ Phong,Xã,815,Thành phố Mỹ Tho,82,Tỉnh Tiền Giang
28291.0,Xã Tân Mỹ Chánh,Xã,815,Thành phố Mỹ Tho,82,Tỉnh Tiền Giang
28567.0,Xã Phước Thạnh,Xã,815,Thành phố Mỹ Tho,82,Tỉnh Tiền Giang
28591.0,Xã Thới Sơn,Xã,815,Thành phố Mỹ Tho,82,Tỉnh Tiền Giang
28294.0,Phường 3,Phường,816,Thị xã Gò Công,82,Tỉnh Tiền Giang
28297.0,Phường 2,Phường,816,Thị xã Gò Công,82,Tỉnh Tiền Giang
28300.0,Phường 4,Phường,816,Thị xã Gò Công,82,Tỉnh Tiền Giang
28303.0,Phường 1,Phường,816,Thị xã Gò Công,82,Tỉnh Tiền Giang
28306.0,Phường 5,Phường,816,Thị xã Gò Công,82,Tỉnh Tiền Giang
28309.0,Xã Long Hưng,Xã,816,Thị xã Gò Công,82,Tỉnh Tiền Giang
28312.0,Xã Long Thuận,Xã,816,Thị xã Gò Công,82,Tỉnh Tiền Giang
28315.0,Xã Long Chánh,Xã,816,Thị xã Gò Công,82,Tỉnh Tiền Giang
28318.0,Xã Long Hòa,Xã,816,Thị xã Gò Công,82,Tỉnh Tiền Giang
28708.0,Xã Bình Đông,Xã,816,Thị xã Gò Công,82,Tỉnh Tiền Giang
28717.0,Xã Bình Xuân,Xã,816,Thị xã Gò Công,82,Tỉnh Tiền Giang
28729.0,Xã Tân Trung,Xã,816,Thị xã Gò Công,82,Tỉnh Tiền Giang
28435.0,Phường 1,Phường,817,Thị xã Cai Lậy,82,Tỉnh Tiền Giang
28436.0,Phường 2,Phường,817,Thị xã Cai Lậy,82,Tỉnh Tiền Giang
28437.0,Phường 3,Phường,817,Thị xã Cai Lậy,82,Tỉnh Tiền Giang
28439.0,Phường 4,Phường,817,Thị xã Cai Lậy,82,Tỉnh Tiền Giang
28440.0,Phường 5,Phường,817,Thị xã Cai Lậy,82,Tỉnh Tiền Giang
28447.0,Xã Mỹ Phước Tây,Xã,817,Thị xã Cai Lậy,82,Tỉnh Tiền Giang
28450.0,Xã Mỹ Hạnh Đông,Xã,817,Thị xã Cai Lậy,82,Tỉnh Tiền Giang
28453.0,Xã Mỹ Hạnh Trung,Xã,817,Thị xã Cai Lậy,82,Tỉnh Tiền Giang
28459.0,Xã Tân Phú,Xã,817,Thị xã Cai Lậy,82,Tỉnh Tiền Giang
28462.0,Xã Tân Bình,Xã,817,Thị xã Cai Lậy,82,Tỉnh Tiền Giang
28468.0,Xã Tân Hội,Xã,817,Thị xã Cai Lậy,82,Tỉnh Tiền Giang
28474.0,Phường Nhị Mỹ,Phường,817,Thị xã Cai Lậy,82,Tỉnh Tiền Giang
28477.0,Xã Nhị Quý,Xã,817,Thị xã Cai Lậy,82,Tỉnh Tiền Giang
28480.0,Xã Thanh Hòa,Xã,817,Thị xã Cai Lậy,82,Tỉnh Tiền Giang
28483.0,Xã Phú Quý,Xã,817,Thị xã Cai Lậy,82,Tỉnh Tiền Giang
28486.0,Xã Long Khánh,Xã,817,Thị xã Cai Lậy,82,Tỉnh Tiền Giang
28321.0,Thị trấn Mỹ Phước,Thị trấn,818,Huyện Tân Phước,82,Tỉnh Tiền Giang
28324.0,Xã Tân Hòa Đông,Xã,818,Huyện Tân Phước,82,Tỉnh Tiền Giang
28327.0,Xã Thạnh Tân,Xã,818,Huyện Tân Phước,82,Tỉnh Tiền Giang
28330.0,Xã Thạnh Mỹ,Xã,818,Huyện Tân Phước,82,Tỉnh Tiền Giang
28333.0,Xã Thạnh Hoà,Xã,818,Huyện Tân Phước,82,Tỉnh Tiền Giang
28336.0,Xã Phú Mỹ,Xã,818,Huyện Tân Phước,82,Tỉnh Tiền Giang
28339.0,Xã Tân Hòa Thành,Xã,818,Huyện Tân Phước,82,Tỉnh Tiền Giang
28342.0,Xã Hưng Thạnh,Xã,818,Huyện Tân Phước,82,Tỉnh Tiền Giang
28345.0,Xã Tân Lập 1,Xã,818,Huyện Tân Phước,82,Tỉnh Tiền Giang
28348.0,Xã Tân Hòa Tây,Xã,818,Huyện Tân Phước,82,Tỉnh Tiền Giang
28354.0,Xã Tân Lập 2,Xã,818,Huyện Tân Phước,82,Tỉnh Tiền Giang
28357.0,Xã Phước Lập,Xã,818,Huyện Tân Phước,82,Tỉnh Tiền Giang
28360.0,Thị trấn Cái Bè,Thị trấn,819,Huyện Cái Bè,82,Tỉnh Tiền Giang
28363.0,Xã Hậu Mỹ Bắc B,Xã,819,Huyện Cái Bè,82,Tỉnh Tiền Giang
28366.0,Xã Hậu Mỹ Bắc A,Xã,819,Huyện Cái Bè,82,Tỉnh Tiền Giang
28369.0,Xã Mỹ Trung,Xã,819,Huyện Cái Bè,82,Tỉnh Tiền Giang
28372.0,Xã Hậu Mỹ Trinh,Xã,819,Huyện Cái Bè,82,Tỉnh Tiền Giang
28375.0,Xã Hậu Mỹ Phú,Xã,819,Huyện Cái Bè,82,Tỉnh Tiền Giang
28378.0,Xã Mỹ Tân,Xã,819,Huyện Cái Bè,82,Tỉnh Tiền Giang
28381.0,Xã Mỹ Lợi B,Xã,819,Huyện Cái Bè,82,Tỉnh Tiền Giang
28384.0,Xã Thiện Trung,Xã,819,Huyện Cái Bè,82,Tỉnh Tiền Giang
28387.0,Xã Mỹ Hội,Xã,819,Huyện Cái Bè,82,Tỉnh Tiền Giang
28390.0,Xã An Cư,Xã,819,Huyện Cái Bè,82,Tỉnh Tiền Giang
28393.0,Xã Hậu Thành,Xã,819,Huyện Cái Bè,82,Tỉnh Tiền Giang
28396.0,Xã Mỹ Lợi A,Xã,819,Huyện Cái Bè,82,Tỉnh Tiền Giang
28399.0,Xã Hòa Khánh,Xã,819,Huyện Cái Bè,82,Tỉnh Tiền Giang
28402.0,Xã Thiện Trí,Xã,819,Huyện Cái Bè,82,Tỉnh Tiền Giang
28405.0,Xã Mỹ Đức Đông,Xã,819,Huyện Cái Bè,82,Tỉnh Tiền Giang
28408.0,Xã Mỹ Đức Tây,Xã,819,Huyện Cái Bè,82,Tỉnh Tiền Giang
28411.0,Xã Đông Hòa Hiệp,Xã,819,Huyện Cái Bè,82,Tỉnh Tiền Giang
28414.0,Xã An Thái Đông,Xã,819,Huyện Cái Bè,82,Tỉnh Tiền Giang
28417.0,Xã Tân Hưng,Xã,819,Huyện Cái Bè,82,Tỉnh Tiền Giang
28420.0,Xã Mỹ Lương,Xã,819,Huyện Cái Bè,82,Tỉnh Tiền Giang
28423.0,Xã Tân Thanh,Xã,819,Huyện Cái Bè,82,Tỉnh Tiền Giang
28426.0,Xã An Thái Trung,Xã,819,Huyện Cái Bè,82,Tỉnh Tiền Giang
28429.0,Xã An Hữu,Xã,819,Huyện Cái Bè,82,Tỉnh Tiền Giang
28432.0,Xã Hòa Hưng,Xã,819,Huyện Cái Bè,82,Tỉnh Tiền Giang
28438.0,Xã Thạnh Lộc,Xã,820,Huyện Cai Lậy,82,Tỉnh Tiền Giang
28441.0,Xã Mỹ Thành Bắc,Xã,820,Huyện Cai Lậy,82,Tỉnh Tiền Giang
28444.0,Xã Phú Cường,Xã,820,Huyện Cai Lậy,82,Tỉnh Tiền Giang
28456.0,Xã Mỹ Thành Nam,Xã,820,Huyện Cai Lậy,82,Tỉnh Tiền Giang
28465.0,Xã Phú Nhuận,Xã,820,Huyện Cai Lậy,82,Tỉnh Tiền Giang
28471.0,Xã Bình Phú,Xã,820,Huyện Cai Lậy,82,Tỉnh Tiền Giang
28489.0,Xã Cẩm Sơn,Xã,820,Huyện Cai Lậy,82,Tỉnh Tiền Giang
28492.0,Xã Phú An,Xã,820,Huyện Cai Lậy,82,Tỉnh Tiền Giang
28495.0,Xã Mỹ Long,Xã,820,Huyện Cai Lậy,82,Tỉnh Tiền Giang
28498.0,Xã Long Tiên,Xã,820,Huyện Cai Lậy,82,Tỉnh Tiền Giang
28501.0,Xã Hiệp Đức,Xã,820,Huyện Cai Lậy,82,Tỉnh Tiền Giang
28504.0,Xã Long Trung,Xã,820,Huyện Cai Lậy,82,Tỉnh Tiền Giang
28507.0,Xã Hội Xuân,Xã,820,Huyện Cai Lậy,82,Tỉnh Tiền Giang
28510.0,Xã Tân Phong,Xã,820,Huyện Cai Lậy,82,Tỉnh Tiền Giang
28513.0,Xã Tam Bình,Xã,820,Huyện Cai Lậy,82,Tỉnh Tiền Giang
28516.0,Xã Ngũ Hiệp,Xã,820,Huyện Cai Lậy,82,Tỉnh Tiền Giang
28519.0,Thị trấn Tân Hiệp,Thị trấn,821,Huyện Châu Thành,82,Tỉnh Tiền Giang
28522.0,Xã Tân Hội Đông,Xã,821,Huyện Châu Thành,82,Tỉnh Tiền Giang
28525.0,Xã Tân Hương,Xã,821,Huyện Châu Thành,82,Tỉnh Tiền Giang
28528.0,Xã Tân Lý Đông,Xã,821,Huyện Châu Thành,82,Tỉnh Tiền Giang
28531.0,Xã Tân Lý Tây,Xã,821,Huyện Châu Thành,82,Tỉnh Tiền Giang
28534.0,Xã Thân Cửu Nghĩa,Xã,821,Huyện Châu Thành,82,Tỉnh Tiền Giang
28537.0,Xã Tam Hiệp,Xã,821,Huyện Châu Thành,82,Tỉnh Tiền Giang
28540.0,Xã Điềm Hy,Xã,821,Huyện Châu Thành,82,Tỉnh Tiền Giang
28543.0,Xã Nhị Bình,Xã,821,Huyện Châu Thành,82,Tỉnh Tiền Giang
28546.0,Xã Dưỡng Điềm,Xã,821,Huyện Châu Thành,82,Tỉnh Tiền Giang
28549.0,Xã Đông Hòa,Xã,821,Huyện Châu Thành,82,Tỉnh Tiền Giang
28552.0,Xã Long Định,Xã,821,Huyện Châu Thành,82,Tỉnh Tiền Giang
28555.0,Xã Hữu Đạo,Xã,821,Huyện Châu Thành,82,Tỉnh Tiền Giang
28558.0,Xã Long An,Xã,821,Huyện Châu Thành,82,Tỉnh Tiền Giang
28561.0,Xã Long Hưng,Xã,821,Huyện Châu Thành,82,Tỉnh Tiền Giang
28564.0,Xã Bình Trưng,Xã,821,Huyện Châu Thành,82,Tỉnh Tiền Giang
28570.0,Xã Thạnh Phú,Xã,821,Huyện Châu Thành,82,Tỉnh Tiền Giang
28573.0,Xã Bàn Long,Xã,821,Huyện Châu Thành,82,Tỉnh Tiền Giang
28576.0,Xã Vĩnh Kim,Xã,821,Huyện Châu Thành,82,Tỉnh Tiền Giang
28579.0,Xã Bình Đức,Xã,821,Huyện Châu Thành,82,Tỉnh Tiền Giang
28582.0,Xã Song Thuận,Xã,821,Huyện Châu Thành,82,Tỉnh Tiền Giang
28585.0,Xã Kim Sơn,Xã,821,Huyện Châu Thành,82,Tỉnh Tiền Giang
28588.0,Xã Phú Phong,Xã,821,Huyện Châu Thành,82,Tỉnh Tiền Giang
28594.0,Thị trấn Chợ Gạo,Thị trấn,822,Huyện Chợ Gạo,82,Tỉnh Tiền Giang
28597.0,Xã Trung Hòa,Xã,822,Huyện Chợ Gạo,82,Tỉnh Tiền Giang
28600.0,Xã Hòa Tịnh,Xã,822,Huyện Chợ Gạo,82,Tỉnh Tiền Giang
28603.0,Xã Mỹ Tịnh An,Xã,822,Huyện Chợ Gạo,82,Tỉnh Tiền Giang
28606.0,Xã Tân Bình Thạnh,Xã,822,Huyện Chợ Gạo,82,Tỉnh Tiền Giang
28609.0,Xã Phú Kiết,Xã,822,Huyện Chợ Gạo,82,Tỉnh Tiền Giang
28612.0,Xã Lương Hòa Lạc,Xã,822,Huyện Chợ Gạo,82,Tỉnh Tiền Giang
28615.0,Xã Thanh Bình,Xã,822,Huyện Chợ Gạo,82,Tỉnh Tiền Giang
28618.0,Xã Quơn Long,Xã,822,Huyện Chợ Gạo,82,Tỉnh Tiền Giang
28621.0,Xã Bình Phục Nhứt,Xã,822,Huyện Chợ Gạo,82,Tỉnh Tiền Giang
28624.0,Xã Đăng Hưng Phước,Xã,822,Huyện Chợ Gạo,82,Tỉnh Tiền Giang
28627.0,Xã Tân Thuận Bình,Xã,822,Huyện Chợ Gạo,82,Tỉnh Tiền Giang
28630.0,Xã Song Bình,Xã,822,Huyện Chợ Gạo,82,Tỉnh Tiền Giang
28633.0,Xã Bình Phan,Xã,822,Huyện Chợ Gạo,82,Tỉnh Tiền Giang
28636.0,Xã Long Bình Điền,Xã,822,Huyện Chợ Gạo,82,Tỉnh Tiền Giang
28639.0,Xã An Thạnh Thủy,Xã,822,Huyện Chợ Gạo,82,Tỉnh Tiền Giang
28642.0,Xã Xuân Đông,Xã,822,Huyện Chợ Gạo,82,Tỉnh Tiền Giang
28645.0,Xã Hòa Định,Xã,822,Huyện Chợ Gạo,82,Tỉnh Tiền Giang
28648.0,Xã Bình Ninh,Xã,822,Huyện Chợ Gạo,82,Tỉnh Tiền Giang
28651.0,Thị trấn Vĩnh Bình,Thị trấn,823,Huyện Gò Công Tây,82,Tỉnh Tiền Giang
28654.0,Xã Đồng Sơn,Xã,823,Huyện Gò Công Tây,82,Tỉnh Tiền Giang
28657.0,Xã Bình Phú,Xã,823,Huyện Gò Công Tây,82,Tỉnh Tiền Giang
28660.0,Xã Đồng Thạnh,Xã,823,Huyện Gò Công Tây,82,Tỉnh Tiền Giang
28663.0,Xã Thành Công,Xã,823,Huyện Gò Công Tây,82,Tỉnh Tiền Giang
28666.0,Xã Bình Nhì,Xã,823,Huyện Gò Công Tây,82,Tỉnh Tiền Giang
28669.0,Xã Yên Luông,Xã,823,Huyện Gò Công Tây,82,Tỉnh Tiền Giang
28672.0,Xã Thạnh Trị,Xã,823,Huyện Gò Công Tây,82,Tỉnh Tiền Giang
28675.0,Xã Thạnh Nhựt,Xã,823,Huyện Gò Công Tây,82,Tỉnh Tiền Giang
28678.0,Xã Long Vĩnh,Xã,823,Huyện Gò Công Tây,82,Tỉnh Tiền Giang
28681.0,Xã Bình Tân,Xã,823,Huyện Gò Công Tây,82,Tỉnh Tiền Giang
28684.0,Xã Vĩnh Hựu,Xã,823,Huyện Gò Công Tây,82,Tỉnh Tiền Giang
28687.0,Xã Long Bình,Xã,823,Huyện Gò Công Tây,82,Tỉnh Tiền Giang
28702.0,Thị trấn Tân Hòa,Thị trấn,824,Huyện Gò Công Đông,82,Tỉnh Tiền Giang
28705.0,Xã Tăng Hoà,Xã,824,Huyện Gò Công Đông,82,Tỉnh Tiền Giang
28711.0,Xã Tân Phước,Xã,824,Huyện Gò Công Đông,82,Tỉnh Tiền Giang
28714.0,Xã Gia Thuận,Xã,824,Huyện Gò Công Đông,82,Tỉnh Tiền Giang
28720.0,Thị trấn Vàm Láng,Thị trấn,824,Huyện Gò Công Đông,82,Tỉnh Tiền Giang
28723.0,Xã Tân Tây,Xã,824,Huyện Gò Công Đông,82,Tỉnh Tiền Giang
28726.0,Xã Kiểng Phước,Xã,824,Huyện Gò Công Đông,82,Tỉnh Tiền Giang
28732.0,Xã Tân Đông,Xã,824,Huyện Gò Công Đông,82,Tỉnh Tiền Giang
